,ticker,year,month,Stock Price on day of recommendation,Stock Price after 4 weeks,Rating_Category,Value,transaction_type_category,percentage_of_market_cap
5597,GWW,2012,9,172.741271972656,180.11148071289,0.0,-1071313,0.0,2.607275671834357e-05
5598,GWW,2012,11,160.117584228515,162.188995361328,1.0,-376473,0.0,9.162331780673742e-06
5599,GWW,2012,12,162.495864868164,176.51887512207,1.0,-704358,0.0,1.7141869963382424e-05
5600,GWW,2013,1,181.458847045898,187.989639282226,1.0,-1088497,0.0,2.649055027842855e-05
5601,GWW,2013,3,190.31716410318936,198.71630859374966,0.6666666666666666,-7604266,0.0,0.0001850655686415446
5602,GWW,2013,4,197.9776535034175,218.73350524902298,1.0,-1847424,0.0,4.496105779105757e-05
5603,GWW,2013,5,221.114517211914,219.91226196289,1.0,-8977870,0.0,0.00021849494982066297
5604,GWW,2013,7,226.026611328125,217.130172729492,1.0,-1561324,0.0,3.79976270342101e-05
5605,GWW,2013,9,231.87612915039,226.696548461914,1.0,-892884,0.0,2.1730388066365745e-05
5606,GWW,2013,12,219.137603759765,229.991088867187,1.0,-748671,0.0,1.822063741856032e-05
5607,GWW,2014,1,216.62092590332,216.9109725952145,1.0,-1295769,0.0,3.1535515207752175e-05
5608,GWW,2014,2,209.92967224121048,217.45797729492148,0.5,-1049823,0.0,2.5549548832057474e-05
5609,GWW,2014,5,221.475601196289,234.678451538085,1.0,-892015,0.0,2.170878361019061e-05
5610,GWW,2014,11,217.9805145263665,221.61415863037053,1.0,-604529,0.0,1.4712383497261868e-05
5611,GWW,2014,12,216.410018920898,218.398406982421,1.0,-6687473,0.0,0.00016275400775677486
5612,GWW,2015,3,207.07174682617133,212.27738952636665,1.0,-695682,0.0,1.6930532180597664e-05
5613,GWW,2015,4,209.5434646606445,218.3946838378905,1.0,-1359932,0.0,3.309668735093441e-05
5614,GWW,2015,7,204.61678314208925,201.86957550048774,0.75,-1145323,0.0,2.7873768941036464e-05
5615,GWW,2015,8,190.274230957031,191.247207641601,1.0,-2691460,0.0,6.550210608879409e-05
5616,GWW,2015,9,197.1386108398435,194.88023376464798,0.5,-27095388,0.0,0.0006594152588667516
5617,GWW,2015,10,183.98710632324165,179.5482966105137,1.0,-1275247,0.0,3.1035717340885975e-05
5618,GWW,2015,12,174.90151977539,169.614547729492,1.0,-2010230,0.0,4.8922744885958785e-05
5619,GWW,2016,3,204.63930511474598,209.44761657714798,1.0,-52998,0.0,1.289813193766175e-06
5620,GWW,2016,4,210.393478393554,209.37321472167952,0.75,-1291161,0.0,3.142360022110752e-05
5621,GWW,2016,7,207.750244140625,210.876632690429,1.0,-378840,0.0,9.219835282961202e-06
5622,GWW,2017,1,235.376647949218,230.605865478515,1.0,-15221096,0.0,0.0003704349430728
5623,GWW,2017,3,215.769729614257,178.227294921875,1.0,-7940431,0.0,0.00019325052852167378
5624,GWW,2017,10,194.6777679443358,184.8799987792966,0.4,-109569,0.0,2.6665742724495296e-06
5625,GWW,2018,1,269.797973632812,249.520034790039,0.75,-2132577,0.0,5.1901692064667926e-05
5626,GWW,2018,4,271.89730834960903,295.4951019287105,1.0,-22394280,0.0,0.0005450138529567
5627,GWW,2018,7,305.13716125488224,338.46746063232354,1.0,-518784,0.0,1.262564156035448e-05
5628,GWW,2018,8,350.905792236328,335.346038818359,1.0,-13223058,0.0,0.0003218102833175305
5629,GWW,2019,6,263.757385253906,260.697235107421,0.0,-49064,0.0,1.1940811061591213e-06
5630,GWW,2019,10,295.262670898437,308.93560180664065,0.8,-3581291,0.0,8.715929765797438e-05
5631,GWW,2020,2,298.815775553385,277.73898315429636,1.0,-3248870,0.0,7.906814261707162e-05
5632,GWW,2020,9,350.5598449707025,373.90832519531205,1.0,-7603362,0.0,0.0001850454657792561
5633,HAL,2013,1,34.21591567993159,34.82801659901936,1.0,-3698833,0.0,0.00011294257421649974
5634,HAL,2013,2,36.9941444396972,34.3431701660156,1.0,-5205520,0.0,0.00015894919287925987
5635,HAL,2013,3,35.2446670532226,35.4700355529785,1.0,-739692,0.0,2.2586646443673385e-05
5636,HAL,2013,4,34.61709060668939,38.71885375976554,1.0,-287000,0.0,8.763371348645267e-06
5637,HAL,2013,5,36.9522819519043,36.3761520385742,0.0,-7024184,0.0,0.00021447823863602255
5638,HAL,2013,6,37.454231262207,38.4105682373046,1.0,-294000,0.0,8.97711211324637e-06
5639,HAL,2013,7,39.26259994506835,40.8753509521484,1.0,-3845070,0.0,0.00011741172444376083
5640,HAL,2013,9,43.3474388122558,43.15566825866695,1.0,-8980426,0.0,0.00027421933440389165
5641,HAL,2013,10,45.121253013610804,47.4049892425537,1.0,-4114416,0.0,0.00012563120310384152
5642,HAL,2013,11,47.107175191243435,44.02643076578773,1.0,-4291478,0.0,0.00013103570245902774
5643,HAL,2013,12,43.3503990173339,43.3678855895996,1.0,-2625628,0.0,8.017196629490957e-05
5644,HAL,2014,1,43.60391807556145,45.4659042358398,1.0,-151320,0.0,4.620464642777009e-06
5645,HAL,2014,2,47.6688232421875,49.7666893005371,1.0,-9551909,0.0,0.00029166622080343174
5646,HAL,2014,3,52.1156730651855,55.0957145690918,1.0,-12515284,0.0,0.00038214553012716067
5647,HAL,2014,4,55.5514793395996,55.1132354736328,1.0,-21218179,0.0,0.0006478923638286874
5648,HAL,2014,5,55.6741905212402,57.6046524047851,1.0,-4175122,0.0,0.0001274841358380081
5649,HAL,2014,6,59.61294784545896,61.75126724243158,1.0,-19774619,0.0,0.0006038075146400552
5650,HAL,2014,7,64.54716682434079,60.418113708496,1.0,-7028568,0.0,0.00021461307119574388
5651,HAL,2014,10,46.95216623942052,46.54519059922956,1.0,-150210,0.0,4.586571464390263e-06
5652,HAL,2014,11,44.402690887451136,34.153659820556605,1.0,-154620,0.0,4.721228146088959e-06
5653,HAL,2015,3,37.99213536580397,41.96217219034826,1.0,-255000,0.0,7.786270710468791e-06
5654,HAL,2015,4,42.04210281372063,40.48784637451167,0.6666666666666666,-1963922,0.0,5.996717120665144e-05
5655,HAL,2015,5,40.3220634460449,38.4495010375976,1.0,-300000,0.0,9.16031848290446e-06
5656,HAL,2015,8,29.9249954223632,33.5501403808593,1.0,133620,1.0,4.080005852285646e-06
5657,HAL,2016,5,36.50116825103755,39.441177368164,1.0,-1605050,0.0,4.900842907541876e-05
5658,HAL,2016,10,43.5232009887695,43.6737670898437,1.0,-6098203,0.0,0.00018619907135534582
5659,HAL,2016,12,49.4318389892578,49.5234031677246,1.0,-4835742,0.0,0.00014765497270961825
5660,HAL,2017,1,50.4756088256835,51.0615692138671,1.0,-903289,0.0,2.7580963836438386e-05
5661,HAL,2017,4,43.5740280151367,42.5726432800293,1.0,-36453,0.0,1.1130702988577208e-06
5662,HAL,2017,9,38.2334518432617,41.7269134521484,1.0,-1705535,0.0,5.2072746447918686e-05
5663,HAL,2018,1,50.9906120300293,44.8773345947265,1.0,-8392926,0.0,0.00025626899751121917
5664,HAL,2018,7,37.8337898254394,38.3588638305664,1.0,235805,1.0,7.200865290621309e-06
5665,HAL,2018,9,36.137986183166426,38.53274345397945,1.0,-648034,0.0,1.978733128334884e-05
5666,HAL,2018,12,25.710105895996,29.2720050811767,1.0,-248535,0.0,7.588863099066655e-06
5667,HAL,2019,1,29.2720050811767,29.9351291656494,1.0,-112170,0.0,3.424891630159061e-06
5668,HAL,2019,3,26.5749969482421,29.8146896362304,1.0,-168002,0.0,5.129842472655878e-06
5669,HAL,2019,9,19.832614262898733,18.0249462127685,1.0,154800,1.0,4.726724337178702e-06
5670,HAL,2020,3,7.6133965764726765,7.951047692980079,1.0,1056073,1.0,3.224655434546983e-05
5671,HAL,2020,4,7.85497971943446,10.810486384800459,1.0,3038000,1.0,9.276349183687916e-05
5672,HAL,2020,12,19.99082660675045,21.1984605789184,1.0,-1030763,0.0,3.148132393486025e-05
5673,HAL,2021,1,19.6789383888244,20.654525756835877,1.0,-137578,0.0,4.200860987470099e-06
5674,HAS,2012,2,27.2870655059814,27.2716751098632,1.0,-22820591,0.0,0.0032234237358774002
5675,HAS,2012,4,27.0178928375244,26.7744350433349,1.0,-1522817,0.0,0.0002150949937113
5676,HAS,2012,5,26.5957870483398,26.7977466583251,1.0,-4440215,0.0,0.0006271735093832242
5677,HAS,2012,7,27.1550521850585,29.8045024871826,0.0,-792498,0.0,0.0001119387955007
5678,HAS,2013,2,32.7283248901367,33.4643363952636,0.0,-10880924,0.0,0.001536981716063515
5679,HAS,2013,7,38.5909385681152,36.6833419799804,1.0,-14756412,0.0,0.0020841700496311
5680,HAS,2014,2,43.2750778198242,45.0351676940918,1.0,-26075756,0.0,0.0036832656452672175
5681,HAS,2014,4,45.514443715413364,45.1940638224283,1.0,-2348885,0.0,0.0003317756304213
5682,HAS,2014,10,48.4783401489257,47.4889106750488,1.0,-13217316,0.0,0.001866914459441
5683,HAS,2015,2,52.804025014241496,52.15022659301754,1.0,-13104774,0.0,0.0018510966596887676
5684,HAS,2015,4,62.721809387207,61.6538887023925,1.0,-11966762,0.5,0.001713961222034655
5685,HAS,2015,8,67.1606521606445,65.64998245239249,1.0,-1119729,0.0,0.00015815535826995493
5686,HAS,2016,2,62.8693046569824,68.6720886230468,1.0,-85123782,0.0,0.012023770154052399
5687,HAS,2016,4,72.84938430786127,74.53081703186032,1.0,-26088414,0.0,0.0036848021071900004
5688,HAS,2016,5,75.8889617919921,76.4339828491211,1.0,-10393094,0.0,0.0014680038973953035
5689,HAS,2017,7,100.64680480957,88.5822296142578,1.0,-62736184,0.0,0.0088613687674562
5690,HAS,2018,2,88.15020751953121,82.66620381673174,1.0,-47600260,0.0,0.00672362539132255
5691,HAS,2018,7,92.10790443420406,92.68265533447261,0.75,-5459560,0.0,0.0007711600043029999
5692,HAS,2018,8,91.2332534790039,94.28999710083005,1.0,-6544119,0.0,0.000924340135654359
5693,HAS,2018,10,88.85753631591794,89.64343414306639,1.0,1009798,1.0,0.0001426323688045
5694,HAS,2019,4,96.79917144775388,93.68556785583488,1.0,-3152188,0.0,0.0004452466715881937
5695,HAS,2019,5,96.21299362182614,95.13658142089841,1.0,-34751438,0.0,0.004908553559085552
5696,HAS,2020,1,99.90784645080558,88.88859939575192,1.0,-1365753,0.0,0.0001929138806356
5697,HAS,2020,10,83.798225402832,91.4324645996093,1.0,-6301278,0.0,0.0008900928623334
5698,HAS,2020,12,90.68293762207031,93.56192016601555,1.0,-5240688,0.0,0.0007402477096716
5699,HBAN,2012,4,4.869023164113361,4.808788299560543,1.0,169559,1.0,9.24479588499594e-06
5700,HBAN,2012,5,4.83388614654541,4.59294652938842,1.0,64996,1.0,3.54557848340671e-06
5701,HBAN,2012,10,5.137729644775385,4.802328586578366,1.0,63074,1.0,3.441938496968668e-06
5702,HBAN,2013,1,5.37073993682861,5.44746494293212,1.0,281587,1.0,1.536053693734353e-05
5703,HBAN,2013,2,5.451301097869865,5.666296720504755,1.0,348385,1.0,1.9006038004516835e-05
5704,HBAN,2013,4,5.519216299057,5.804628372192375,1.0,85630,1.0,4.673999746271858e-06
5705,HBAN,2013,7,6.495374917984005,6.662320852279654,1.0,-25218,0.0,1.3755622654725294e-06
5706,HBAN,2014,4,7.309089819590247,7.161750793457027,1.0,126149,1.0,6.8802768680926455e-06
5707,HBAN,2014,5,7.23015975952148,7.5222053527832,1.0,136441,1.0,7.445933004599224e-06
5708,HBAN,2015,1,8.17466640472412,8.23884487152099,1.0,126950,0.6666666666666666,1.1538659704829129e-05
5709,HBAN,2015,2,8.50357913970947,8.63193607330322,1.0,-41343,0.0,2.256218503917216e-06
5710,HBAN,2015,4,8.823947429656979,8.940899848937985,1.0,123600,1.0,6.7434033563192116e-06
5711,HBAN,2015,5,8.94493579864502,9.09011840820312,1.0,-219600,0.5,2.2735648920894353e-05
5712,HBAN,2015,7,8.95933246612548,9.54310798645019,0.0,-138572,0.0,7.557438175060688e-06
5713,HBAN,2015,8,9.141764640808105,8.77674579620361,1.0,-107041,0.0,5.840358698909457e-06
5714,HBAN,2016,2,6.57118320465087,7.82634973526001,1.0,1749472,1.0,9.542711753380156e-05
5715,HBAN,2016,5,8.64373302459716,7.85054636001586,1.0,-361546,0.0,1.971962494840256e-05
5716,HBAN,2016,8,7.80892038345336,8.12527656555175,1.0,-429289,0.0,2.3412432214648703e-05
5717,HBAN,2016,10,8.464627265930169,8.55686092376709,1.0,23543,1.0,1.2839968829281315e-06
5718,HBAN,2016,11,10.4476737976074,11.1771125793457,1.0,-1283008,0.0,6.997251284280528e-05
5719,HBAN,2017,7,11.2579288482666,10.7543535232543,1.0,32103,1.0,1.750697560383667e-06
5720,HBAN,2017,8,10.8567762374877,10.5153675079345,1.0,-203384,0.0,1.1092751390547516e-05
5721,HBAN,2018,8,14.1137189865112,14.3945884704589,1.0,-1112124,0.0,6.0663434528957966e-05
5722,HBAN,2018,10,11.6542415618896,12.770073890686,1.0,329406,1.0,1.797311771631267e-05
5723,HBAN,2018,11,12.887412309646574,11.3946425914764,1.0,-694480,0.0,3.7892299822180845e-05
5724,HBAN,2019,1,12.1571826934814,12.9007663726806,1.0,-249700,0.0,1.3620470657673955e-05
5725,HBAN,2019,5,11.4468660354614,12.6373233795166,1.0,-459466,0.3333333333333333,5.1244490192855734e-05
5726,HBAN,2019,7,12.619035243988002,11.8554921150207,0.0,-37940,0.0,2.069542160345014e-06
5727,HBAN,2019,10,13.3768796920776,13.7279300689697,1.0,-564933,0.0,3.081512170764346e-05
5728,HBAN,2020,1,13.0176261266072,12.408106168111132,1.0,79765,1.0,4.351133914836715e-06
5729,HBAN,2020,2,11.8483409881591,7.25678777694702,1.0,163405,0.5,1.7718110984208252e-05
5730,HBAN,2020,4,7.461953353881832,8.041357135772698,1.0,-99508,0.0,5.427872643833275e-06
5731,HBAN,2020,5,7.13330888748168,9.39393234252929,1.0,-425035,0.0,2.319389803019267e-05
5732,HCA,2012,2,21.8279476165771,20.7478523254394,1.0,-6639619,0.0,9.188053888009512e-05
5733,HCA,2012,3,20.9739151000976,22.5898704528808,1.0,-471852,0.0,6.529396971940282e-06
5734,HCA,2012,5,22.3470592498779,20.7143611907959,1.0,-6369934,0.0,8.814591676652796e-05
5735,HCA,2012,8,24.0258111953735,26.6590614318847,1.0,-3915090,0.0,5.417726786421845e-05
5736,HCA,2012,11,30.7827491760253,29.4641437530517,1.0,-7577928,0.0,0.00010487153365765266
5737,HCA,2013,2,36.137496948242166,35.653385162353466,1.0,-7739942812,0.0,0.10710384240517493
5738,HCA,2013,5,39.54727554321285,38.390245437622,1.0,-3179615,0.0,4.400088070535312e-05
5739,HCA,2013,9,41.3917541503906,44.7515029907226,1.0,-525000,0.0,7.2648487455147965e-06
5740,HCA,2013,11,44.1802520751953,45.245304107666,1.0,-7741134403,0.0,0.10712032380538841
5741,HCA,2014,6,52.7684326171875,54.3079109191894,1.0,-2787500,0.0,3.8572887386899994e-05
5742,HCA,2014,7,62.3312950134277,66.3881759643554,1.0,-21093071,0.0,0.00029188637153240157
5743,HCA,2014,10,68.13743336995442,67.31122334798174,1.0,-2331780,0.0,3.226672191965046e-05
5744,HCA,2014,11,62.7799072265625,70.2933349609375,1.0,-2520144,0.0,3.487326662269837e-05
5745,HCA,2015,1,71.038890838623,67.3063697814941,1.0,-191596,0.0,2.651268495706006e-06
5746,HCA,2015,4,75.3378219604492,76.5578002929687,1.0,-14400000,0.0,0.0001992644227341
5747,HCA,2015,5,72.1329879760742,78.5136108398437,1.0,-73067051,0.0,0.0010110847604045984
5748,HCA,2015,6,80.58562850952146,89.22705459594721,1.0,-14593332,0.0,0.00020193858560491125
5749,HCA,2015,9,82.4930267333984,73.6046905517578,1.0,-214807,0.0,2.9724509181969982e-06
5750,HCA,2015,10,69.42921638488765,65.747519493103,1.0,-180250,0.0,2.49426473596008e-06
5751,HCA,2015,12,63.03164482116695,62.96871566772455,1.0,-180250,0.0,2.49426473596008e-06
5752,HCA,2016,1,64.8301277160644,68.22618865966795,1.0,-14193067,0.0,0.00019639471781060215
5753,HCA,2016,3,73.14479064941406,77.3565826416015,1.0,-1951189,0.0,2.7000180524046587e-05
5754,HCA,2016,4,77.7777481079101,75.4443359375,1.0,-7793208,0.0,0.00010783955301811491
5755,HCA,2016,10,77.7390365600586,69.7705154418945,1.0,-3007638,0.0,4.161702036010188e-05
5756,HCA,2016,11,69.8673553466796,69.6736831665039,1.0,-21695078,0.0,0.0003002140319477948
5757,HCA,2017,1,74.6794204711914,79.3559494018554,1.0,-507400,0.0,7.021303339950873e-06
5758,HCA,2017,3,87.6149520874023,81.5829086303711,1.0,-3056855,0.0,4.230016992756312e-05
5759,HCA,2017,4,85.6591415405273,80.2176895141601,1.0,-182750,0.0,2.528859253795865e-06
5760,HCA,2017,6,80.0530929565429,84.4682159423828,1.0,-6293867,0.0,8.709331767502282e-05
5761,HCA,2017,7,79.0364456176757,76.3932037353515,1.0,-185846,0.0,2.571701104683701e-06
5762,HCA,2017,8,76.1995468139648,75.68962097167967,1.0,-171742,0.0,2.3765326728613376e-06
5763,HCA,2017,10,75.67089385986324,74.09655303955076,1.0,-167700,0.0,2.320600256424441e-06
5764,HCA,2017,11,76.04221153259272,82.85127258300776,1.0,-1398254,0.0,1.9348852203625754e-05
5765,HCA,2017,12,83.7033081054687,86.5596008300781,0.0,-207912,0.0,2.8770461569094714e-06
5766,HCA,2018,1,92.26826019287105,97.24488220214839,0.8,-24866680,0.0,0.00034410528622401014
5767,HCA,2018,2,98.9916381835937,96.6038360595703,0.5,-30218217,0.16666666666666666,0.0005784457772238121
5768,HCA,2018,7,112.4465103149405,126.49864959716751,0.5,-12884040,0.0,0.00017828700509745448
5769,HCA,2018,8,126.254947662353,129.81175231933548,0.5,-8179645,0.0,0.0001131874929617592
5770,HCA,2018,11,133.97883605957,134.8887761433913,1.0,-2346144,0.0,3.246553107852986e-05
5771,HCA,2019,1,117.027053833007,136.613204956054,1.0,-514941,0.0,7.125640820877813e-06
5772,HCA,2019,5,121.934494018554,119.74323272705,1.0,-5414693,0.0,7.492730694373563e-05
5773,HCA,2019,7,134.745513916015,124.315269470214,1.0,-4560578,0.0,6.310641001535366e-05
5774,HCA,2019,10,133.304153442382,138.408020019531,1.0,-3569336,0.0,4.939270047379837e-05
5775,HCA,2019,11,138.239868164062,142.921432495117,1.0,-2746211,0.0,3.80008563793738e-05
5776,HCA,2019,12,144.895431518554,146.978553771972,1.0,-1778849,0.0,2.4615355268503866e-05
5777,HCA,2020,1,144.072128295898,127.337768554687,1.0,-4513488,0.0,6.245630457781689e-05
5778,HCA,2020,5,105.921882629394,98.6361389160156,1.0,-2426654,0.0,3.357884770017895e-05
5779,HCA,2020,11,152.987991333007,165.177627563476,1.0,-33730963,0.0,0.00046675781504947755
5780,HD,2012,2,37.8948059082031,40.764419555664,1.0,-15104315,0.0,4.3536593344868184e-05
5781,HD,2012,3,40.745314280192,42.28451665242506,1.0,-18432260,0.0,5.3128339972973646e-05
5782,HD,2012,5,41.34162139892575,42.009683609008746,1.0,998841,1.0,2.879014166617386e-06
5783,HD,2012,8,45.42127132415765,47.711966991424525,1.0,-19537154,0.0,5.63130392620155e-05
5784,HD,2012,11,51.454166759144144,52.438839999112155,1.0,-18747310,0.0,5.403642619698262e-05
5785,HD,2013,5,66.1239344278971,63.930951436360665,1.0,-29785921,0.14285714285714285,8.631285341990513e-05
5786,HD,2013,11,67.3617095947265,67.9473114013671,1.0,-9833715,0.2,2.8488127541504026e-05
5787,HD,2014,5,65.1453018188476,68.5316696166992,1.0,-1180452,0.0,3.4024839020596644e-06
5788,HD,2014,6,69.0640716552734,69.1585311889648,1.0,27472,1.0,7.918264996085915e-08
5789,HD,2014,8,74.56393432617185,77.7368736267089,1.0,-28244523,0.0,8.141077637479093e-05
5790,HD,2014,11,83.84274139404292,85.3773986816406,1.0,-9827000,0.0,2.832491495423849e-05
5791,HD,2014,12,84.1651382446289,89.9489974975586,1.0,107921,1.0,3.110667697950924e-07
5792,HD,2015,2,98.41234079996741,100.33945719401014,1.0,-18036149,0.0,5.198660629004204e-05
5793,HD,2015,3,100.51081085205,99.8339233398437,1.0,-9625236,0.2,2.797277210010699e-05
5794,HD,2015,5,97.7595138549804,98.4452285766601,1.0,-10661946,0.0,3.073182055276436e-05
5795,HD,2015,8,107.0805511474605,103.7837352752685,1.0,-730800,0.0,2.1064259538574835e-06
5796,HD,2015,12,118.474067687988,115.944145202636,1.0,-4412381,0.6666666666666666,1.3780717868334354e-05
5797,HD,2016,2,107.00528335571201,115.04292678832951,1.0,-11574252,0.25,6.21224193084725e-05
5798,HD,2016,5,118.51628875732351,114.69541931152301,1.0,-14692597,0.25,4.26167907173739e-05
5799,HD,2016,8,121.727233886718,113.463821411132,1.0,-26821216,0.0,7.730821901108116e-05
5800,HD,2017,2,127.0936470031735,133.61607360839798,1.0,-48621602,0.0,0.00014014463338899192
5801,HD,2017,5,141.973602294921,140.325775146484,1.0,-34634270,0.14285714285714285,0.00010014529868777647
5802,HD,2017,8,139.183029174804,147.151275634765,1.0,-3889088,0.0,1.1209831678717814e-05
5803,HD,2017,12,169.163452148437,177.269073486328,1.0,-9542136,0.0,2.7503834498606357e-05
5804,HD,2018,2,170.30492401123,164.202575683593,1.0,-31220882,0.0,8.998970385657763e-05
5805,HD,2018,6,186.082855224609,187.849487304687,1.0,187570,1.0,5.406435634442367e-07
5806,HD,2018,8,181.325164794921,199.156295776367,1.0,-6799785,0.0,1.9599401209616877e-05
5807,HD,2018,11,168.34053802490175,164.19660186767524,1.0,-42089018,0.5714285714285714,0.0001361345253252185
5808,HD,2019,2,173.59114074707,180.196807861328,1.0,-2203200,0.0,6.350407309166403e-06
5809,HD,2019,3,177.197540283203,196.669250488281,1.0,-16614343,0.0,4.788845443493231e-05
5810,HD,2019,5,185.6336746215815,190.6604309082025,1.0,-9383062,0.0,2.7045675612452945e-05
5811,HD,2019,8,208.8370884486603,222.5597250802173,1.0,-55693892,0.0,0.00016052968262345903
5812,HD,2019,12,205.862640380859,218.62953186035097,1.0,-26764841,0.0,7.71470746873726e-05
5813,HD,2020,2,230.78910488552486,177.34786309136234,1.0,-1214123,0.5,4.884643891519653e-06
5814,HD,2020,3,185.6065765380856,192.8375366210932,1.0,-1307629,0.5,9.53463683178522e-06
5815,HD,2020,5,230.8440093994136,246.14692922738848,1.0,-31872891,0.0,9.186996382424113e-05
5816,HD,2020,8,276.4880414690286,275.21536254882784,1.0,-19499745,0.0,5.620572161555429e-05
5817,HD,2020,9,271.993225097656,284.318389892578,1.0,-13953617,0.0,4.021934296561614e-05
5818,HD,2020,11,273.031036376953,263.160919189453,1.0,-46980177,0.0,0.00013541353218301974
5819,HES,2012,7,39.3113937377929,42.697036743164,1.0,-150392,0.0,3.340762699617252e-06
5820,HES,2012,11,47.6243057250976,43.0006599426269,0.5,139940,0.5,8.033814050465069e-06
5821,HES,2012,12,43.8681411743164,48.1593017578125,1.0,-208160,0.0,4.624007998520181e-06
5822,HES,2013,1,56.68006896972649,57.534190091219756,1.0,-152400,0.0,3.3853709597159665e-06
5823,HES,2013,2,59.2843437194824,57.8328666687011,1.0,-1242641,0.0,2.760438677797747e-05
5824,HES,2013,3,60.3968429565429,62.7196464538574,1.0,-8183269,0.6153846153846154,0.00019065953863849083
5825,HES,2013,7,61.8548126220703,64.8185348510742,1.0,-217119,0.0,4.8230207178646384e-06
5826,HES,2013,9,67.6811904907226,69.76641464233396,1.0,-153571,0.0,3.411583149561536e-06
5827,HES,2013,10,68.84820175170896,71.70337677001945,1.0,-1958076,0.0,4.349479959465456e-05
5828,HES,2013,11,71.6290588378906,69.6118927001953,1.0,-998771,0.0,2.2185647619197017e-05
5829,HES,2013,12,72.8139343261718,67.3748321533203,1.0,-5801280,0.0,0.000128862679476
5830,HES,2014,4,77.4587097167968,78.6995315551757,1.0,-8269410,0.0,0.00018369436002614706
5831,HES,2014,5,78.0879325866699,84.27775955200195,1.0,-1094124,0.0,2.430536410290565e-05
5832,HES,2014,9,85.1746826171875,70.5086212158203,1.0,-197515,0.0,4.3876540155058905e-06
5833,HES,2014,11,74.1353225708007,63.8478469848632,1.0,-324470,0.0,7.207907933127538e-06
5834,HES,2015,4,66.91376113891597,62.4314517974853,1.0,-74286,0.0,1.650257274260493e-06
5835,HES,2015,6,59.75215625762938,58.13803482055658,1.0,-453440,0.0,1.0072589291165406e-05
5836,HES,2015,9,46.4889602661132,54.0249824523925,1.0,8052598,1.0,0.00017887293869604606
5837,HES,2015,11,53.9890365600585,46.7108306884765,1.0,-601399,0.0,1.3359331333157365e-05
5838,HES,2016,2,35.509443283081,41.26138114929195,1.0,698689,0.4,8.888331261720882e-05
5839,HES,2016,3,46.2136325836181,51.3641090393066,1.0,-1290600,0.5882352941176471,3.980544897922035e-05
5840,HES,2017,9,39.2861022949218,41.3439445495605,1.0,-255180,0.0,5.668497122705514e-06
5841,HES,2017,12,41.655323028564396,50.3379287719726,0.0,-330188,0.0,7.33470384807543e-06
5842,HES,2018,2,41.5029258728027,43.7328414916992,1.0,-5039155,0.0,0.00011193873511909637
5843,HES,2018,3,43.7328414916992,48.2419395446777,1.0,-3337843,0.5789473684210527,8.637183762955639e-05
5844,HES,2018,11,54.09873771667475,49.564750671386705,1.0,-235348,0.0,5.227964397575168e-06
5845,HES,2019,5,59.75092315673825,57.320760726928654,1.0,-7219253,0.0,0.00016036646536501007
5846,HES,2019,8,61.013011932373,68.1799087524414,1.0,-1530131,0.0,3.398990147148118e-05
5847,HES,2019,9,63.5434036254882,63.9313888549804,1.0,-77722521,0.0,0.0017264294710039856
5848,HES,2019,11,67.03048324584961,59.5519313812255,0.5,-2679288,0.0,5.951641530623162e-05
5849,HES,2019,12,59.4985828399658,67.51503753662105,1.0,-2745130,0.0,6.097955641900511e-05
5850,HES,2020,1,62.65891011555984,57.0010096232096,1.0,-6999685,0.0,0.00015549404666469544
5851,HES,2020,2,54.831014633178654,44.543098449707,1.0,-20522492,0.0,0.00045588086505050766
5852,HES,2020,3,31.0873165130615,39.76193491617833,1.0,-680904,0.5,2.40141175737479e-05
5853,HES,2020,6,49.273394266764264,49.989163716634096,1.0,-1249596,0.0,2.7758175917173445e-05
5854,HES,2020,8,46.8623733520507,42.6802864074707,1.0,-254023,0.0,5.642786962936648e-06
5855,HIG,2012,5,16.010090827941852,13.8132977485656,1.0,975521,1.0,4.075758377049239e-05
5856,HIG,2014,9,32.2859497070312,32.0947074890136,1.0,-2644234,0.0,0.00011048823036305638
5857,HIG,2014,10,32.804635365804,35.55708058675123,1.0,-1168397,0.0,4.882518336494896e-05
5858,HIG,2015,2,34.7055473327636,35.5349807739257,1.0,-926651,0.0,3.871972221506424e-05
5859,HIG,2015,3,37.5432624816894,36.3242607116699,1.0,-344626,0.0,1.4401119115237688e-05
5860,HIG,2016,8,35.980091094970696,36.6103693644205,1.0,-302588,0.0,1.2645061183548786e-05
5861,HIG,2016,11,42.0165328979492,43.37251663208,1.0,-259131,0.0,1.0827677264425734e-05
5862,HIG,2018,4,48.1254997253418,48.7375030517578,1.0,-670817,0.0,2.8029815843269856e-05
5863,HIG,2018,5,49.9800453186035,48.0791358947753,1.0,-3808396,0.0,0.00015913009554435992
5864,HIG,2018,8,49.2470626831054,47.2733001708984,1.0,-1258198,0.0,5.257223224312488e-05
5865,HIG,2018,10,42.3060417175293,41.3500747680664,1.0,-109260,0.0,4.565379993088548e-06
5866,HIG,2018,12,39.9619483947753,40.4054450988769,1.0,207184,1.0,8.657766797955583e-06
5867,HIG,2019,1,42.358715057373,46.0104942321777,1.0,388659,0.5,2.5505187227770397e-05
5868,HIG,2019,4,47.3361663818359,49.1494827270507,1.0,-250000,0.0,1.0446147198305482e-05
5869,HIG,2019,5,50.9817924499511,52.5748996734619,1.0,-6492,0.3333333333333333,4.388685209966529e-05
